technique_ID,sub_technique_ID,technique_name,technique
T1543,T1543.001,Create or Modify System Process: Launch Agent,CoinTicker creates user launch agents named .espl.plist and com.apple.[random string].plist to establish persistence.
T1543,T1543.001,Create or Modify System Process: Launch Agent,CookieMiner has installed multiple new Launch Agents in order to maintain persistence for cryptocurrency mining software.
T1543,T1543.001,Create or Modify System Process: Launch Agent,CrossRAT creates a Launch Agent on macOS.
T1543,T1543.001,Create or Modify System Process: Launch Agent,Dacls can establish persistence via a LaunchAgent.
T1543,T1543.001,Create or Modify System Process: Launch Agent,Dok installs two LaunchAgents to redirect all network traffic with a randomly generated name for each plist file maintaining the format com.random.name.plist.
T1543,T1543.001,Create or Modify System Process: Launch Agent,FruitFly persists via a Launch Agent.
T1543,T1543.001,Create or Modify System Process: Launch Agent,"Green Lambert can create a Launch Agent with the RunAtLoad key-value pair set to true, ensuring the com.apple.GrowlHelper.plist file runs every time a user logs in."
T1543,T1543.001,Create or Modify System Process: Launch Agent,Keydnap uses a Launch Agent to persist.
T1543,T1543.001,Create or Modify System Process: Launch Agent,The Komplex trojan creates a persistent launch agent called with $HOME/Library/LaunchAgents/com.apple.updates.plist with launchctl load -w ~/Library/LaunchAgents/com.apple.updates.plist.
T1543,T1543.001,Create or Modify System Process: Launch Agent,"MacMa installs a com.apple.softwareupdate.plist file in the /LaunchAgents folder with the RunAtLoad value set to true. Upon user login, MacMa is executed from /var/root/.local/softwareupdate with root privileges. Some variations also include the LimitLoadToSessionType key with the value Aqua, ensuring the MacMa only runs when there is a logged in GUI user."
T1543,T1543.001,Create or Modify System Process: Launch Agent,macOS.OSAMiner has placed a Stripped Payloads with a plist extension in the Launch Agent's folder. 
T1543,T1543.001,Create or Modify System Process: Launch Agent,MacSpy persists via a Launch Agent.
T1543,T1543.001,Create or Modify System Process: Launch Agent,NETWIRE can use launch agents for persistence.
T1543,T1543.001,Create or Modify System Process: Launch Agent,OSX_OCEANLOTUS.D can create a persistence file in the folder /Library/LaunchAgents.
T1543,T1543.001,Create or Modify System Process: Launch Agent,Proton persists via Launch Agent.
T1543,T1543.001,Create or Modify System Process: Launch Agent,ThiefQuest installs a launch item using an embedded encrypted launch agent property list template. The plist file is installed in the ~/Library/LaunchAgents/ folder and configured with the path to the persistent binary located in the ~/Library/ folder.
T1543,T1543.002,Create or Modify System Process: Systemd Service,Exaramel for Linux has a hardcoded location under systemd that it uses to achieve persistence if it is running as root.
T1543,T1543.002,Create or Modify System Process: Systemd Service,Fysbis has established persistence using a systemd service.
T1543,T1543.002,Create or Modify System Process: Systemd Service,Hildegard has started a monero service.
T1543,T1543.002,Create or Modify System Process: Systemd Service,Pupy can be used to establish persistence using a systemd service.
T1543,T1543.002,Create or Modify System Process: Systemd Service,Rocke has installed a systemd service script to maintain persistence.
T1543,T1543.002,Create or Modify System Process: Systemd Service,"Depending on the Linux distribution and when executing with root permissions, RotaJakiro may install persistence using a .service file under the /lib/systemd/system/ folder."
T1543,T1543.002,Create or Modify System Process: Systemd Service,"SysUpdate can copy a script to the user owned /usr/lib/systemd/system/ directory with a symlink mapped to a root owned directory, /etc/ystem/system, in the unit configuration file's ExecStart directive to establish persistence and elevate privileges."
T1543,T1543.002,Create or Modify System Process: Systemd Service,TeamTNT has established persistence through the creation of a cryptocurrency mining system service using systemctl.
T1543,T1543.003,Create or Modify System Process: Windows Service,"During the 2016 Ukraine Electric Power Attack, Sandworm Team used an arbitrary system service to load at system boot for persistence for Industroyer. They also replaced the ImagePath registry value of a Windows service with a new backdoor binary. "
T1543,T1543.003,Create or Modify System Process: Windows Service,Anchor can establish persistence by creating a service.
T1543,T1543.003,Create or Modify System Process: Windows Service,AppleJeus can install itself as a service.
T1543,T1543.003,Create or Modify System Process: Windows Service,An APT19 Port 22 malware variant registers itself as a service.
T1543,T1543.003,Create or Modify System Process: Windows Service,APT3 has a tool that creates a new service for persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,APT32 modified Windows Services to ensure PowerShell scripts were loaded on the system. APT32 also creates a Windows service to establish persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,APT38 has installed a new Windows service to establish persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,APT41 modified legitimate Windows services to install malware backdoors. APT41 created the StorSyncSvc service to provide persistence for Cobalt Strike.
T1543,T1543.003,Create or Modify System Process: Windows Service,Attor's dispatcher can establish persistence by registering a new service.
T1543,T1543.003,Create or Modify System Process: Windows Service,AuditCred is installed as a new service on the system.
T1543,T1543.003,Create or Modify System Process: Windows Service,Bankshot can terminate a specific process by its process id.
T1543,T1543.003,Create or Modify System Process: Windows Service,BBSRAT can modify service configurations.
T1543,T1543.003,Create or Modify System Process: Windows Service,Bisonal has been modified to be used as a Windows service.
T1543,T1543.003,Create or Modify System Process: Windows Service,BitPaymer has attempted to install itself as a service to maintain persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,Black Basta can create a new service to establish persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,One variant of BlackEnergy creates a new service using either a hard-coded or randomly generated name.
T1543,T1543.003,Create or Modify System Process: Windows Service,Blue Mockingbird has made their XMRIG payloads persistent as a Windows Service.
T1543,T1543.003,Create or Modify System Process: Windows Service,Briba installs a service pointing to a malicious DLL dropped to disk.
T1543,T1543.003,Create or Modify System Process: Windows Service,Carbanak malware installs itself as a service to provide persistence and SYSTEM privileges.
T1543,T1543.003,Create or Modify System Process: Windows Service,Carbon establishes persistence by creating a service and naming it based off the operating system version running on the current machine.
T1543,T1543.003,Create or Modify System Process: Windows Service,Catchamas adds a new service named NetAdapter to establish persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,Clambling can register itself as a system service to gain persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,Cobalt Group has created new services to establish persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,Cobalt Strike can install a new service.
T1543,T1543.003,Create or Modify System Process: Windows Service,Conficker copies itself into the %systemroot%\system32 directory and registers as a service.
T1543,T1543.003,Create or Modify System Process: Windows Service,"CosmicDuke uses Windows services typically named ""javamtsup"" for persistence."
T1543,T1543.003,Create or Modify System Process: Windows Service,One persistence mechanism used by CozyCar is to register itself as a Windows service.
T1543,T1543.003,Create or Modify System Process: Windows Service,Cuba can modify services by using the OpenService and ChangeServiceConfig functions.
T1543,T1543.003,Create or Modify System Process: Windows Service,DarkVishnya created new services for shellcode loaders distribution.
T1543,T1543.003,Create or Modify System Process: Windows Service,DCSrv has created new services for persistence by modifying the Registry.
T1543,T1543.003,Create or Modify System Process: Windows Service,Dtrack can add a service called WBService to establish persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,"Duqu creates a new service that loads a malicious driver when the system starts. When Duqu is active, the operating system believes that the driver is legitimate, as it has been signed with a valid private key."
T1543,T1543.003,Create or Modify System Process: Windows Service,Dyre registers itself as a service by adding several Registry keys.
T1543,T1543.003,Create or Modify System Process: Windows Service,"Earth Lusca created a service using the command sc create ""SysUpdate"" binpath= ""cmd /c start ""[file path]""""&&sc config ""SysUpdate"" start= auto&&netstart SysUpdate for persistence."
T1543,T1543.003,Create or Modify System Process: Windows Service,Elise configures itself as a service.
T1543,T1543.003,Create or Modify System Process: Windows Service,Emissary is capable of configuring itself as a service.
T1543,T1543.003,Create or Modify System Process: Windows Service,Emotet has been observed creating new services to maintain persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,Empire can utilize built-in modules to modify service binaries and restore them to their original state.
T1543,T1543.003,Create or Modify System Process: Windows Service,"The Exaramel for Windows dropper creates and starts a Windows service named wsmprovav with the description ""Windows Check AV."""
T1543,T1543.003,Create or Modify System Process: Windows Service,FALLCHILL has been installed as a Windows service.
T1543,T1543.003,Create or Modify System Process: Windows Service,FIN7 created new Windows services and added them to the startup directories for persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,FinFisher creates a new Windows service with the malicious executable for persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,FunnyDream has established persistence by running sc.exe and by setting the WSearch service to run automatically.
T1543,T1543.003,Create or Modify System Process: Windows Service,Gelsemium can drop itself in C:\Windows\System32\spool\prtprocs\x64\winprint.dll as an alternative Print Processor to be loaded automatically when the spoolsv Windows service starts.
T1543,T1543.003,Create or Modify System Process: Windows Service,gh0st RAT can create a new service to establish persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,GoldenSpy has established persistence by running in the background as an autostart service.
T1543,T1543.003,Create or Modify System Process: Windows Service,"GreyEnergy chooses a service, drops a DLL file, and writes it to that serviceDLL Registry key."
T1543,T1543.003,Create or Modify System Process: Windows Service,hcdLoader installs itself as a service for persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,HermeticWiper can load drivers by creating a new service using the CreateServiceW API.
T1543,T1543.003,Create or Modify System Process: Windows Service,Hydraq creates new services to establish persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,Industroyer can use an arbitrary system service to load at system boot for persistence and replaces the ImagePath registry value of a Windows service with a new backdoor binary.
T1543,T1543.003,Create or Modify System Process: Windows Service,Some InnaputRAT variants create a new Windows service to establish persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,"InvisiMole can register a Windows service named CsPower as part of its execution chain, and a Windows service named clr_optimization_v2.0.51527_X86 to achieve persistence."
T1543,T1543.003,Create or Modify System Process: Windows Service,JHUHUGIT has registered itself as a service to establish persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,Kazuar can install itself as a new service.
T1543,T1543.003,Create or Modify System Process: Windows Service,Ke3chang backdoor RoyalDNS established persistence through adding a service called Nwsapagent.
T1543,T1543.003,Create or Modify System Process: Windows Service,KeyBoy installs a service pointing to a malicious DLL dropped to disk.
T1543,T1543.003,Create or Modify System Process: Windows Service,Kimsuky has created new services for persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,KONNI has registered itself as a service using its export function.
T1543,T1543.003,Create or Modify System Process: Windows Service,Kwampirs creates a new service named WmiApSrvEx to establish persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,Several Lazarus Group malware families install themselves as new services.
T1543,T1543.003,Create or Modify System Process: Windows Service,LoudMiner can automatically launch a Linux virtual machine as a service at startup if the AutoStart option is enabled in the VBoxVmService configuration file.
T1543,T1543.003,Create or Modify System Process: Windows Service,"MoonWind installs itself as a new service with automatic startup to establish persistence. The service checks every 60 seconds to determine if the malware is running; if not, it will spawn a new instance."
T1543,T1543.003,Create or Modify System Process: Windows Service,Naid creates a new service to establish.
T1543,T1543.003,Create or Modify System Process: Windows Service,Nebulae can create a service to establish persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,Nerex creates a Registry subkey that registers a new service.
T1543,T1543.003,Create or Modify System Process: Windows Service,Nidiran can create a new service named msamger (Microsoft Security Accounts Manager).
T1543,T1543.003,Create or Modify System Process: Windows Service,NightClub has created a Windows service named WmdmPmSp to establish persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,"To establish persistence, Okrum can install itself as a new service named NtmSsvc."
T1543,T1543.003,Create or Modify System Process: Windows Service,"During Operation CuckooBees, the threat actors modified the IKEEXT and PrintNotify Windows services for persistence."
T1543,T1543.003,Create or Modify System Process: Windows Service,"During Operation Honeybee, threat actors installed DLLs and backdoors as Windows services."
T1543,T1543.003,Create or Modify System Process: Windows Service,Pandora has the ability to gain system privileges through Windows services.
T1543,T1543.003,Create or Modify System Process: Windows Service,PingPull has the ability to install itself as a service.
T1543,T1543.003,Create or Modify System Process: Windows Service,PipeMon can establish persistence by registering a malicious DLL as an alternative Print Processor which is loaded when the print spooler service starts.
T1543,T1543.003,Create or Modify System Process: Windows Service,"PlugX can be added as a service to establish persistence. PlugX also has a module to change service configurations as well as start, control, and delete services."
T1543,T1543.003,Create or Modify System Process: Windows Service,PoisonIvy creates a Registry subkey that registers a new service. PoisonIvy also creates a Registry entry modifying the Logical Disk Manager service to point to a malicious DLL dropped to disk.
T1543,T1543.003,Create or Modify System Process: Windows Service,"PowerSploit contains a collection of Privesc-PowerUp modules that can discover and replace/modify service binaries, paths, and configs."
T1543,T1543.003,Create or Modify System Process: Windows Service,PROMETHIUM has created new services and modified existing services for persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,PsExec can leverage Windows services to escalate privileges from administrator to SYSTEM with the -s argument.
T1543,T1543.003,Create or Modify System Process: Windows Service,QakBot can remotely create a temporary service on a target host.
T1543,T1543.003,Create or Modify System Process: Windows Service,Ragnar Locker has used sc.exe to create a new service for the VirtualBox driver.
T1543,T1543.003,Create or Modify System Process: Windows Service,RainyDay can use services to establish persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,RawPOS installs itself as a service to maintain persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,RDAT has created a service when it is installed on the victim machine.
T1543,T1543.003,Create or Modify System Process: Windows Service,Reaver installs itself as a new service.
T1543,T1543.003,Create or Modify System Process: Windows Service,Some Sakula samples install themselves as services for persistence by calling WinExec with the net start argument.
T1543,T1543.003,Create or Modify System Process: Windows Service,Seasalt is capable of installing itself as a service.
T1543,T1543.003,Create or Modify System Process: Windows Service,"Shamoon creates a new service named ""ntssrv"" to execute the payload. Newer versions create the ""MaintenaceSrv"" and ""hdv_725x"" services."
T1543,T1543.003,Create or Modify System Process: Windows Service,ShimRat has installed a Windows service to maintain persistence on victim machines.
T1543,T1543.003,Create or Modify System Process: Windows Service,SILENTTRINITY can establish persistence by creating a new service.
T1543,T1543.003,Create or Modify System Process: Windows Service,"SLOTHFULMEDIA has created a service on victim machines named ""TaskFrame"" to establish persistence."
T1543,T1543.003,Create or Modify System Process: Windows Service,"STARWHALE has the ability to create the following Windows service to establish persistence on an infected host: sc create Windowscarpstss binpath= ""cmd.exe /c cscript.exe c:\\windows\\system32\\w7_1.wsf humpback_whale"" start= ""auto"" obj= ""LocalSystem""."
T1543,T1543.003,Create or Modify System Process: Windows Service,StreamEx establishes persistence by installing a new service pointing to its DLL and setting the service to auto-start.
T1543,T1543.003,Create or Modify System Process: Windows Service,StrongPity has created new services and modified existing services for persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,Stuxnet uses a driver registered as a boot start service as the main load-point.
T1543,T1543.003,Create or Modify System Process: Windows Service,SUGARUSH has created a service named Service1 for persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,SysUpdate can create a service to establish persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,"If running as administrator, TDTESS installs itself as a new service named bmwappushservice to establish persistence."
T1543,T1543.003,Create or Modify System Process: Windows Service,TeamTNT has used malware that adds cryptocurrency miners as a service.
T1543,T1543.003,Create or Modify System Process: Windows Service,TEARDROP ran as a Windows service from the c:\windows\syswow64 folder.
T1543,T1543.003,Create or Modify System Process: Windows Service,"Threat Group-3390's malware can create a new service, sometimes naming it after the config information, to gain persistence."
T1543,T1543.003,Create or Modify System Process: Windows Service,ThreatNeedle can run in memory and register its payload as a Windows service.
T1543,T1543.003,Create or Modify System Process: Windows Service,TinyZBot can install as a Windows service for persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,TrickBot establishes persistence by creating an autostart service that allows it to run whenever the machine boots.
T1543,T1543.003,Create or Modify System Process: Windows Service,Tropic Trooper has installed a service pointing to a malicious DLL dropped to disk.
T1543,T1543.003,Create or Modify System Process: Windows Service,TYPEFRAME variants can add malicious DLL modules as new services.TYPEFRAME can also delete services from the victim’s machine.
T1543,T1543.003,Create or Modify System Process: Windows Service,"Uroburos has registered a service, typically named WerFaultSvc, to decrypt and find a kernel driver and kernel driver loader to maintain persistence."
T1543,T1543.003,Create or Modify System Process: Windows Service,Ursnif has registered itself as a system service in the Registry for automatic execution at system startup.
T1543,T1543.003,Create or Modify System Process: Windows Service,"Volgmer installs a copy of itself in a randomly selected service, then overwrites the ServiceDLL entry in the service's Registry entry. Some Volgmer variants also install .dll files as services with names generated by a list of hard-coded strings."
T1543,T1543.003,Create or Modify System Process: Windows Service,"WannaCry creates the service ""mssecsvc2.0"" with the display name ""Microsoft Security Center (2.0) Service."""
T1543,T1543.003,Create or Modify System Process: Windows Service,WastedLocker created and established a service that runs until the encryption process is complete.
T1543,T1543.003,Create or Modify System Process: Windows Service,Wiarp creates a backdoor through which remote attackers can create a service.
T1543,T1543.003,Create or Modify System Process: Windows Service,"Wingbird uses services.exe to register a new autostart service named ""Audit Service"" using a copy of the local lsass.exe file."
T1543,T1543.003,Create or Modify System Process: Windows Service,Winnti for Windows sets its DLL file as a new service in the Registry to establish persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,Wizard Spider has installed TrickBot as a service named ControlServiceA in order to establish persistence.
T1543,T1543.003,Create or Modify System Process: Windows Service,ZeroT can add a new service to ensure PlugX persists on the system when delivered as another payload onto the system.
T1543,T1543.003,Create or Modify System Process: Windows Service,ZLib creates Registry keys to allow itself to run as various services.
T1543,T1543.003,Create or Modify System Process: Windows Service,zwShell has established persistence by adding itself as a new service.
T1543,T1543.003,Create or Modify System Process: Windows Service,ZxShell can create a new service using the service parser function ProcessScCommand.
T1543,T1543.004,Create or Modify System Process: Launch Daemon,AppleJeus has placed a plist file within the LaunchDaemons folder and launched it manually.
T1543,T1543.004,Create or Modify System Process: Launch Daemon,Bundlore can persist via a LaunchDaemon.
T1543,T1543.004,Create or Modify System Process: Launch Daemon,Dacls can establish persistence via a Launch Daemon.
T1543,T1543.004,Create or Modify System Process: Launch Daemon,Green Lambert can add a plist file in the Library/LaunchDaemons to establish persistence.
T1543,T1543.004,Create or Modify System Process: Launch Daemon,LoudMiner adds plist files with the naming format com.[random_name].plist in the /Library/LaunchDaemons folder with the RunAtLoad and KeepAlive keys set to true.
T1543,T1543.004,Create or Modify System Process: Launch Daemon,"If running with root permissions, OSX_OCEANLOTUS.D can create a persistence file in the folder /Library/LaunchDaemons."
T1543,T1543.004,Create or Modify System Process: Launch Daemon,"When running with root privileges after a Launch Agent is installed, ThiefQuest installs a plist file to the /Library/LaunchDaemons/ folder with the RunAtLoad key set to true establishing persistence as a Launch Daemon. "
T1543,T1543.004,Create or Modify System Process: Launch Daemon,"XCSSET uses the ssh launchdaemon to elevate privileges, bypass system controls, and enable remote access to the victim."
T1543,T1543,Create or Modify System Process,Exaramel for Linux has a hardcoded location that it uses to achieve persistence if the startup system is Upstart or System V and it is running as root.
T1546,T1546.001,Event Triggered Execution: Change Default File Association,Kimsuky has a HWP document stealer module which changes the default program association in the registry to open HWP documents.
T1546,T1546.001,Event Triggered Execution: Change Default File Association,SILENTTRINITY can conduct an image hijack of an .msc file extension as part of its UAC bypass process.
T1546,T1546.002,Event Triggered Execution: Screensaver,Gazer can establish persistence through the system screensaver by configuring it to execute the malware.
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,adbupd can use a WMI script to achieve persistence.
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,APT29 has used WMI event subscriptions for persistence.
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,APT33 has attempted to use WMI event subscriptions to establish persistence on compromised hosts.
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,BADHATCH can use WMI event subscriptions for persistence.
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,Blue Mockingbird has used mofcomp.exe to establish WMI Event Subscription persistence mechanisms configured from a *.mof file.
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,FIN8 has used WMI event subscriptions for persistence.
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,Leviathan has used WMI for persistence.
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,Metador has established persistence through the use of a WMI event subscription combined with unusual living-off-the-land binaries such as cdb.exe.
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,"metaMain registered a WMI event subscription consumer called ""hard_disk_stat"" to establish persistence."
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,Mustang Panda's custom ORat tool uses a WMI event consumer to maintain persistence.
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,"During Operation Ghost, APT29 used WMI event subscriptions to establish persistence for malware."
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,PoshC2 has the ability to persist on a system using WMI events.
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,POSHSPY uses a WMI event subscription to establish persistence.
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,POWERTON can use WMI for persistence.
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,RegDuke can persist using a WMI consumer that is launched every time a process named WINWORD.EXE is started.
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,Sardonic can use a WMI event filter to invoke a command-line event consumer to gain persistence.
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,SeaDuke uses an event filter in WMI code to execute a previously dropped executable shortly after system startup.
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,SILENTTRINITY can create a WMI Event to execute a payload for persistence.
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,"During the SolarWinds Compromise, APT29 used a WMI event filter to invoke a command-line event consumer at system boot time to launch a backdoor with rundll32.exe."
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,TrailBlazer has the ability to use WMI for persistence.
T1546,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,Turla has used WMI event filters and consumers to establish persistence.
T1546,T1546.004,Event Triggered Execution: Unix Shell Configuration Modification,"Green Lambert can establish persistence on a compromised host through modifying the profile, login, and run command (rc) files associated with the bash, csh, and tcsh shells. "
T1546,T1546.004,Event Triggered Execution: Unix Shell Configuration Modification,Linux Rabbit maintains persistence on an infected machine through rc.local and .bashrc files. 
T1546,T1546.004,Event Triggered Execution: Unix Shell Configuration Modification,"When executing with non-root level permissions, RotaJakiro can install persistence by adding a command to the .bashrc file that executes a binary in the  ${HOME}/.gvfsd/.profile/ folder."
T1546,T1546.007,Event Triggered Execution: Netsh Helper DLL,netsh can be used as a persistence proxy technique to execute a helper DLL when netsh.exe is executed.
T1546,T1546.008,Event Triggered Execution: Accessibility Features,"APT29 used sticky-keys to obtain unauthenticated, privileged console access."
T1546,T1546.008,Event Triggered Execution: Accessibility Features,APT3 replaces the Sticky Keys binary C:\Windows\System32\sethc.exe for persistence.
T1546,T1546.008,Event Triggered Execution: Accessibility Features,APT41 leveraged sticky keys to establish persistence.
T1546,T1546.008,Event Triggered Execution: Accessibility Features,Axiom actors have been known to use the Sticky Keys replacement within RDP sessions to obtain persistence.
T1546,T1546.008,Event Triggered Execution: Accessibility Features,Deep Panda has used the sticky-keys technique to bypass the RDP login screen on remote systems during intrusions.
T1546,T1546.008,Event Triggered Execution: Accessibility Features,"Empire can leverage WMI debugging to remotely replace binaries like sethc.exe, Utilman.exe, and Magnify.exe with cmd.exe."
T1546,T1546.008,Event Triggered Execution: Accessibility Features,Fox Kitten has used sticky keys to launch a command prompt.
T1546,T1546.009,Event Triggered Execution: AppCert DLLs,PUNCHBUGGY can establish using a AppCertDLLs Registry key.
T1546,T1546.010,Event Triggered Execution: AppInit DLLs,APT39 has used malware to set LoadAppInit_DLLs in the Registry key SOFTWARE\Microsoft\Windows NT\CurrentVersion\Windows in order to establish persistence.
T1546,T1546.010,Event Triggered Execution: AppInit DLLs,"Some variants of Cherry Picker use AppInit_DLLs to achieve persistence by creating the following Registry key: HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Windows ""AppInit_DLLs""=""pserver32.dll"""
T1546,T1546.010,Event Triggered Execution: AppInit DLLs,Ramsay can insert itself into the address space of other applications using the AppInit DLL Registry key.
T1546,T1546.010,Event Triggered Execution: AppInit DLLs,"If a victim meets certain criteria, T9000 uses the AppInit_DLL functionality to achieve persistence by ensuring that every user mode process that is spawned will load its malicious DLL, ResN32.dll. It does this by creating the following Registry keys: HKLM\Software\Microsoft\Windows NT\CurrentVersion\Windows\AppInit_DLLs – %APPDATA%\Intel\ResN32.dll and HKLM\Software\Microsoft\Windows NT\CurrentVersion\Windows\LoadAppInit_DLLs – 0x1."
T1546,T1546.011,Event Triggered Execution: Application Shimming,FIN7 has used application shim databases for persistence.
T1546,T1546.011,Event Triggered Execution: Application Shimming,Pillowmint has used a malicious shim database to maintain persistence.
T1546,T1546.011,Event Triggered Execution: Application Shimming,"SDBbot has the ability to use application shimming for persistence if it detects it is running as admin on Windows XP or 7, by creating a shim database to patch services.exe."
T1546,T1546.011,Event Triggered Execution: Application Shimming,ShimRat has installed shim databases in the AppPatch folder.
T1546,T1546.012,Event Triggered Execution: Image File Execution Options Injection,SDBbot has the ability to use image file execution options for persistence if it detects it is running with admin privileges on a Windows version newer than Windows 7.
T1546,T1546.012,Event Triggered Execution: Image File Execution Options Injection,SUNBURST created an Image File Execution Options (IFEO) Debugger registry value for the process dllhost.exe to trigger the installation of Cobalt Strike.
T1546,T1546.012,Event Triggered Execution: Image File Execution Options Injection,TEMP.Veles has modified and added entries within HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options to maintain persistence.
T1546,T1546.013,Event Triggered Execution: PowerShell Profile,Turla has used PowerShell profiles to maintain persistence on an infected machine.
T1546,T1546.015,Event Triggered Execution: Component Object Model Hijacking,Some variants of ADVSTORESHELL achieve persistence by registering the payload as a Shell Icon Overlay handler COM object.
T1546,T1546.015,Event Triggered Execution: Component Object Model Hijacking,APT28 has used COM hijacking for persistence by replacing the legitimate MMDeviceEnumerator object with a payload.
T1546,T1546.015,Event Triggered Execution: Component Object Model Hijacking,BBSRAT has been seen persisting via COM hijacking through replacement of the COM object for MruPidlList {42aedc87-2188-41fd-b9a3-0c966feabec1} or Microsoft WBEM New Event Subsystem {F3130CDB-AA52-4C3A-AB32-85FFC23AF9C1} depending on the system's CPU architecture.
T1546,T1546.015,Event Triggered Execution: Component Object Model Hijacking,ComRAT samples have been seen which hijack COM objects for persistence by replacing the path to shell32.dll in registry location HKCU\Software\Classes\CLSID{42aedc87-2188-41fd-b9a3-0c966feabec1}\InprocServer32.
T1546,T1546.015,Event Triggered Execution: Component Object Model Hijacking,Ferocious can use COM hijacking to establish persistence.
T1546,T1546.015,Event Triggered Execution: Component Object Model Hijacking,JHUHUGIT has used COM hijacking to establish persistence by hijacking a class named MMDeviceEnumerator and also by registering the payload as a Shell Icon Overlay handler COM object ({3543619C-D563-43f7-95EA-4DA7E1CC396A}).
T1546,T1546.015,Event Triggered Execution: Component Object Model Hijacking,KONNI has modified ComSysApp service to load the malicious DLL payload.
T1546,T1546.015,Event Triggered Execution: Component Object Model Hijacking,Mosquito uses COM hijacking as a method of persistence.
T1546,T1546.015,Event Triggered Execution: Component Object Model Hijacking,PcShare has created the HKCU\\Software\\Classes\\CLSID\\{42aedc87-2188-41fd-b9a3-0c966feabec1}\\InprocServer32 Registry key for persistence.
T1546,T1546.015,Event Triggered Execution: Component Object Model Hijacking,"SILENTTRINITY can add a CLSID key for payload execution through Registry.CurrentUser.CreateSubKey(""Software\\Classes\\CLSID\\{"" + clsid + ""}\\InProcServer32"")."
T1546,T1546.015,Event Triggered Execution: Component Object Model Hijacking,SVCReady has created the HKEY_CURRENT_USER\Software\Classes\CLSID\{E6D34FFC-AD32-4d6a-934C-D387FA873A19} Registry key for persistence.
T1546,T1546.015,Event Triggered Execution: Component Object Model Hijacking,WarzoneRAT  can perform COM hijacking by setting the path to itself to the HKCU\Software\Classes\Folder\shell\open\command key with a DelegateExecute parameter.
